longitude_covid,latitude_covid,radius_covid,cases_covid,longitude_fire,latitude_fire,radius_acres_fire,radius_degrees_fire,status_fire,gas_name,longitude_gas,latitude_gas,risk_level_gas
-123.01388899999999,38.470278,0.0,1.0,-117.270144,33.854597,3.2897623212397704,0.002105511699225799,contained,Unknown Name,-117.1950936,32.8348112,Very High Risk
-122.54611100000001,38.41388900000001,0.0,1.0,-117.043723,33.4853,12.865501965161373,0.008234170818106791,contained,Chevron,-121.6964249,38.5510626,High Risk
-123.11555600000001,38.449721999999994,0.0,1.0,-123.000833,41.749667,5.382025607773058,0.00344460078758167,contained,Chevron Mission Car Wash,-118.0903715,34.0909625,Very High Risk
-122.86638899999998,38.4375,0.0,1.0,-121.43263600000002,38.751648,13.86575534383214,0.008874352383013207,contained,Arco,-122.3831517,37.6003825,High Risk
-118.473056,35.618056,0.0,1.0,-120.827386,38.20177,4.61809077155419,0.002955667673866997,contained,Patriot,-123.79055320000002,40.0093833,Low Risk
-123.085278,38.533333,0.0,1.0,-116.806941,32.787656,7.978845608028654,0.005106615959930407,contained,Arco,-122.30565,37.55175300000001,High Risk
-122.664097,38.013109,0.0,1.0,-122.25611111,38.07944444,3.0901936161855166,0.0019777838568287467,contained,Arco,-117.2255432,34.0635637,Very High Risk
-122.20299999999999,37.4335,0.0,1.0,-120.634179,36.154184,2.8209479177387813,0.0018054613870911208,contained,Shell,-117.2264817,34.065524700000005,Very High Risk
-120.298198,39.320596,0.0,1.0,-120.1755,35.189783,4.068428945128219,0.0026038734428109494,contained,Shell,-117.2092079,34.064672200000004,Very High Risk
-122.224884,38.197520000000004,0.0,1.0,-123.458782,39.61378300000001,1.7841241161527712,0.0011418740421389733,contained,Touchless Gasoline,-122.26640159999998,37.8684979,High Risk
-123.454444,38.71527800000001,0.0,1.0,-119.96606,37.604638,42.080374247865564,0.02693225577867618,contained,Arco,-121.7593854,38.546829,High Risk
-122.806944,38.069167,0.0,1.0,-117.059167,33.9925,17.939099613186062,0.011481371728674306,contained,Chevron,-117.1808061,34.0623716,Very High Risk
-122.01,39.4032,0.0,1.0,-118.950833,34.156389000000004,5.382025607773058,0.00344460078758167,contained,Chevron,-122.1518909,37.4792248,High Risk
-122.402129,37.791412,0.0,1.0,-120.145,38.724,33.06651567736342,0.021163211445951652,contained,Unknown Name,-123.2041124,39.2662359,Medium Risk
-117.450278,34.459167,0.0,1.0,-122.245186,38.045866,2.1850968611841584,0.0013985043768848908,contained,Shell,-122.4243389,37.764585,High Risk
-117.04851399999998,32.556644,0.0,1.0,-122.604425,38.88913,2.8209479177387813,0.0018054613870911208,contained,Unknown Name,-118.1429756,33.8798779,Very High Risk
-118.994592,34.263681,0.0,1.0,-117.274276,34.183624,6.793742230659745,0.004348126810203051,contained,Chevron,-118.0875412,33.831782000000004,Very High Risk
-121.105093,39.367443,0.0,1.0,-122.636471,37.896231,4.61809077155419,0.002955667673866997,contained,Unknown Name,-118.099086,33.7423831,Very High Risk
-122.197222,37.399444,0.0,1.0,-118.368056,34.472778000000005,38.327537420739596,0.024530367413129653,contained,Unknown Name,-118.105936,33.7467724,Very High Risk
-122.42138899999999,38.458611,0.0,1.0,-116.834583,32.564583,3.989422804014327,0.0025533079799652035,contained,Unknown Name,-122.009687,37.3382722,Very High Risk
-121.02414399999999,39.199754,0.0,1.0,-121.325842,38.838992,10.630146264057032,0.006803499808769992,contained,Unknown Name,-118.10544099999998,33.887245,Very High Risk
-120.79501200000001,39.361486,0.0,1.0,-123.6378411,40.511092,2.1850968611841584,0.0013985043768848908,contained,Unknown Name,-118.1249503,33.8890904,Very High Risk
-121.28975,39.193220000000004,0.0,1.0,-117.51793,33.969570000000004,7.569397566060481,0.004844561270744169,contained,Costco Gasoline,-122.4015096,37.64050020000001,High Risk
-120.021212,39.392752,0.0,1.0,-117.40906,33.65263,2.5231325220201604,0.0016148537569147228,contained,Unknown Name,-122.2668563,37.8554553,High Risk
-120.96725500000001,39.145764,0.0,1.0,-122.97693,40.63442,4.1841419359420025,0.002677932001490961,contained,Arco,-122.260754,37.8503278,High Risk
-122.478889,37.6925,0.0,1.0,-119.982359,37.11715,6.955796338302048,0.004451844582561718,contained,Arco,-122.244179,37.7621609,High Risk
-120.64145,39.26599,0.0,1.0,-86.8616,35.9994,4.370193722368317,0.0027970087537697815,contained,76,-122.241209,37.76652650000001,High Risk
-122.20865800000001,37.29111500000001,0.0,1.0,-119.74577,34.01389,21.072311008201925,0.013486687798397956,contained,Cal Gas,-121.87525929999998,37.3268208,Very High Risk
-122.1966,37.4744,0.0,1.0,-119.93221,37.11806,8.685588237163813,0.005558944951717538,contained,Arco,-121.879584,37.3411416,Very High Risk
-120.41038999999999,39.311156,0.0,1.0,-121.390862,38.824371,14.38406847937898,0.00920608284381592,contained,Unknown Name,-122.0887173,37.3540568,Very High Risk
-118.836405,35.703491,0.6931471805599453,2.0,-123.48018,39.1296,1.7841241161527712,0.0011418740421389733,contained,Chevron,-123.2084302,39.1913805,High Risk
-117.32865100000001,33.679744,0.6931471805599453,2.0,-121.726223,37.329163,2.4592453796829674,0.001573964746558993,contained,Shell,-123.1993253,39.151165,Medium Risk
-117.99598200000001,34.667605,0.6931471805599453,2.0,-121.0781,36.2644,8.19532708223289,0.005245168302651291,contained,Rotten Robbie #31,-121.56941770000002,37.0210099,Very High Risk
-114.560561,32.789371,0.6931471805599453,2.0,-120.988571,38.827755,3.0382538898732494,0.00194454142448067,contained,Chevron,-117.9540019,33.7158403,Very High Risk
-116.68463500000001,35.26284000000001,0.6931471805599453,2.0,-120.28867,34.63309,14.884343478431232,0.009526268547364781,contained,Mobil,-117.9549989,33.7158375,Very High Risk
-117.14638899999999,36.606111,0.6931471805599453,2.0,-122.205628,40.000132,4.652426491681278,0.0029776432007803458,contained,Unknown Name,-122.031886,37.35245070000001,Very High Risk
-114.73166699999999,33.595833,0.6931471805599453,2.0,-120.54161,41.5017,1.8712051592547776,0.0011976075988911717,contained,Chevron,-121.56538,37.0008405,Very High Risk
-116.494722,34.157222,0.6931471805599453,2.0,-116.750925,33.565093,4.3336224206596095,0.0027736024112791843,contained,7-Eleven,-121.8806386,37.3406041,Very High Risk
-119.31319199999999,34.397521999999995,0.6931471805599453,2.0,-120.00485,35.35106500000001,13.680870333281758,0.008756022389927683,contained,Chevron,-122.1177536,37.3775792,Very High Risk
-120.159167,38.404444,0.6931471805599453,2.0,-121.086625,37.091637,5.641895835477563,0.0036109227741822417,contained,Chevron,-121.557907,36.984475,Very High Risk
-118.3798,34.0557,0.6931471805599453,2.0,-119.116536,36.750186,4.61809077155419,0.002955667673866997,contained,Unknown Name,-121.5561206,36.9848483,Very High Risk
-118.72974599999999,35.723529,0.6931471805599453,2.0,-122.25471,38.02996,9.739422266375435,0.006233419172308386,contained,Unknown Name,-122.3980556,37.77980170000001,High Risk
-117.401389,34.216389,0.6931471805599453,2.0,-120.941267,38.58488,3.1915382432114616,0.0020426463839721626,contained,76,-121.1694652,38.8352662,Low Risk
-118.96968000000001,34.840088,0.6931471805599453,2.0,-121.101634,37.083806,15.837556323903858,0.010136343258548956,contained,Valero,-121.1680404,38.8359883,Low Risk
-118.27900700000001,34.275218,0.6931471805599453,2.0,-116.77048,32.62212,5.641895835477563,0.0036109227741822417,contained,Unknown Name,-114.5956965,34.8261727,High Risk
-119.156667,34.846944,0.6931471805599453,2.0,-117.910498,34.160265,36.72436504230837,0.023504305993169525,contained,Chevron,-122.2745283,37.8852816,High Risk
-118.628869,35.29122299999999,0.6931471805599453,2.0,-120.427342,36.09876,25.98336522846531,0.01662985776223898,contained,Chevron,-122.4729103,37.7181761,High Risk
-114.369722,34.133889,0.6931471805599453,2.0,-121.62161,36.60239,123.72099986181055,0.07918383980724353,contained,Shell,-122.4427831,37.71778670000001,High Risk
-119.364401,35.29931,0.6931471805599453,2.0,-118.758965,34.438759000000005,30.90193616185517,0.019777838568287468,contained,VP,-121.5749645,37.0191388,Very High Risk
-117.670833,35.6225,1.0986122886681098,3.0,-121.68181,36.4463,46.88208361516236,0.030005442915586256,contained,Jesse's,-121.402366,36.8491189,High Risk
-116.62567800000001,33.183513,1.0986122886681098,3.0,-120.763258,38.027921,23.86328532249492,0.015272965497866539,contained,Golden Eagle,-121.6501727,37.1248933,Very High Risk
-122.35301899999999,38.28391,1.0986122886681098,3.0,-120.12432959999998,35.43351970000001,4.1073621666150775,0.002628791459775238,contained,Quest Mart,-123.2085626,39.1594319,Medium Risk
-116.19145,32.630987,1.0986122886681098,3.0,-121.10411,38.8825,1.692568750643269,0.0010832768322546725,contained,Shell,-120.8019829,38.37833120000001,Medium Risk
-118.52,34.42,1.0986122886681098,3.0,-123.88658,40.55823,5.698035485213008,0.0036468532389897644,contained,Chevron,-121.637068,37.1306932,Very High Risk
-122.237357,38.622114,1.0986122886681098,3.0,-122.39033,40.38869,9.356025796273888,0.005988037994455858,contained,Chevron,-118.073949,34.1030456,Very High Risk
-118.793982,34.415274,1.0986122886681098,3.0,-122.18102,40.47646,6.506551687525748,0.004164319291777902,contained,Mobil,-118.073091,34.1034245,Very High Risk
-122.46704299999999,38.536308,1.0986122886681098,3.0,-117.65719,33.73614,65.19747096397482,0.041727646094156315,ongoing,76,-118.07328,34.1225451,Very High Risk
-115.994099,32.686531,1.0986122886681098,3.0,-117.675067,33.877257,67.5474197031867,0.043231658870716685,ongoing,Arco,-118.07297959999998,34.1499462,Very High Risk
-118.875922,35.3464,1.0986122886681098,3.0,,,,,,76,-121.6099513,37.083717,Very High Risk
-118.869875,34.143531,1.0986122886681098,3.0,,,,,,76 Gas Station,-121.6241447,37.100976,Very High Risk
-118.344627,33.78358,1.0986122886681098,3.0,,,,,,Unknown Name,-121.6651215,37.1445217,Very High Risk
-116.949444,34.045,1.0986122886681098,3.0,,,,,,76,-122.36066940000002,37.58864370000001,High Risk
-120.67673899999998,38.191886,1.0986122886681098,3.0,,,,,,Valero,-122.3002441,37.99210720000001,High Risk
-116.94718600000002,34.267410999999996,1.0986122886681098,3.0,,,,,,Shell,-122.3115928,37.9884083,High Risk
-117.70358799999998,34.144344,1.0986122886681098,3.0,,,,,,Unknown Name,-122.2956627,37.9791807,High Risk
-116.9825,34.145833,1.0986122886681098,3.0,,,,,,Golden Gate Petroleum,-122.2833288,37.9605327,High Risk
-118.93438300000001,34.234796,1.0986122886681098,3.0,,,,,,Unknown Name,-122.3178499,37.9644305,High Risk
-118.412269,33.982584,1.0986122886681098,3.0,,,,,,Unknown Name,-121.5819534,37.0132212,Very High Risk
-118.061967,34.033775,1.0986122886681098,3.0,,,,,,Chevron,-122.317717,37.98661170000001,High Risk
-117.98583300000001,35.125833,1.0986122886681098,3.0,,,,,,Unknown Name,-122.3320017,37.9786311,High Risk
-117.744875,34.49129,1.0986122886681098,3.0,,,,,,Unknown Name,-122.3250443,37.9630804,High Risk
-119.556497,35.178492999999996,1.0986122886681098,3.0,,,,,,Unknown Name,-122.3130014,37.976607,High Risk
-120.5275,38.399167,1.3862943611198906,4.0,,,,,,Shell,-122.365114,37.5963082,High Risk
-118.6875,34.208056,1.3862943611198906,4.0,,,,,,Ranier's Service Station,-122.1295901,37.4544367,High Risk
-118.26899999999999,33.974540000000005,1.3862943611198906,4.0,,,,,,Arco,-122.0227705,37.566539,Very High Risk
-119.301801,36.631989000000004,1.3862943611198906,4.0,,,,,,76,-122.0261522,37.5681989,Very High Risk
-122.57459899999999,38.623391999999996,1.3862943611198906,4.0,,,,,,Mobil,-119.1131946,37.9472716,High Risk
-117.96776399999999,34.145326000000004,1.3862943611198906,4.0,,,,,,76,-122.27894609999998,37.8911539,High Risk
-122.71383999999999,38.83313,1.3862943611198906,4.0,,,,,,76,-122.3043584,37.90218820000001,High Risk
-122.8746,39.0027,1.3862943611198906,4.0,,,,,,R&R,-122.298693,37.9016186,High Risk
-117.835314,34.088091,1.3862943611198906,4.0,,,,,,Unknown Name,-122.309519,37.90094970000001,High Risk
-122.66557,38.97039,1.3862943611198906,4.0,,,,,,Shell,-118.3182378,34.177839299999995,Very High Risk
-117.22566599999999,34.22955,1.3862943611198906,4.0,,,,,,Shell,-122.2826185,37.8023325,High Risk
-118.336327,34.058935999999996,1.6094379124341005,5.0,,,,,,Chevron,-122.2754621,37.8088829,High Risk
-119.49649699999999,36.044290000000004,1.6094379124341005,5.0,,,,,,Mission 76,-118.0912003,34.091421399999994,Very High Risk
-118.68111100000002,37.561389,1.6094379124341005,5.0,,,,,,USA Gasoline,-118.9173442,34.395886600000004,Very High Risk
-119.24681299999999,34.447717,1.6094379124341005,5.0,,,,,,Chevron,-118.9180341,34.3958016,Very High Risk
-120.641944,37.981111,1.6094379124341005,5.0,,,,,,Circle K,-118.9115281,34.39731010000001,Very High Risk
-118.429088,34.661878,1.6094379124341005,5.0,,,,,,7 - Eleven,-118.9229522,34.3958653,Very High Risk
-117.260278,32.995278000000006,1.6094379124341005,5.0,,,,,,Shell,-118.927553,34.395178,Very High Risk
-118.944722,34.822778,1.6094379124341005,5.0,,,,,,Chevron,-122.7140874,38.386672,High Risk
-118.331354,33.333921000000004,1.6094379124341005,5.0,,,,,,Rotten Robbie,-122.71543490000002,38.38744570000001,High Risk
-120.252068,36.64803,1.791759469228055,6.0,,,,,,Nyack Shell,-120.6787786,39.291968,Low Risk
-118.084149,34.498971999999995,1.791759469228055,6.0,,,,,,Shell,-121.0759245,38.9038182,Low Risk
-118.52311599999999,36.303084999999996,1.791759469228055,6.0,,,,,,Shell,-122.4236096,37.7403703,High Risk
-119.22916699999999,35.678056,1.791759469228055,6.0,,,,,,Shell,-121.05986029999998,38.91836970000001,Low Risk
-121.189722,35.643889,1.791759469228055,6.0,,,,,,Valero,-117.1909435,34.0631935,Very High Risk
-114.951687,33.334267,1.791759469228055,6.0,,,,,,Arco,-118.1168861,33.8732434,Very High Risk
-119.120898,36.737991,1.791759469228055,6.0,,,,,,Unknown Name,-117.8820081,33.6662881,Very High Risk
-119.22916699999999,35.678056,1.791759469228055,6.0,,,,,,Unknown Name,-117.9074196,33.6804508,Very High Risk
-118.562992,35.219588,1.791759469228055,6.0,,,,,,Unknown Name,-117.9073767,33.6798795,Very High Risk
-119.206571,34.843183,1.791759469228055,6.0,,,,,,Unknown Name,-117.9081749,33.67978660000001,Very High Risk
-118.580785,34.760448,1.791759469228055,6.0,,,,,,Chevron,-117.8853357,33.682168100000005,Very High Risk
-120.562377,38.409966,1.791759469228055,6.0,,,,,,Unknown Name,-117.8859959,33.682687,Very High Risk
-118.000747,34.323634999999996,1.791759469228055,6.0,,,,,,Chevron,-117.88602240000002,33.6798397,Very High Risk
-117.165,34.253889,1.9459101490553128,7.0,,,,,,Chevron,-122.2506126,37.4294093,High Risk
-118.508875,35.568923999999996,1.9459101490553128,7.0,,,,,,Shell,-117.711324,33.5268906,Very High Risk
-117.2,34.933333000000005,1.9459101490553128,7.0,,,,,,76,-117.712213,33.5265253,Very High Risk
-118.06045400000001,34.063425,1.9459101490553128,7.0,,,,,,7-Eleven,-117.152859,32.832383,Very High Risk
-118.40264199999999,34.400323,1.9459101490553128,7.0,,,,,,USA Gasoline,-118.07750159999998,34.1032054,Very High Risk
-118.68111100000002,37.561389,1.9459101490553128,7.0,,,,,,Shell,-118.072831,34.1300433,Very High Risk
-119.061497,34.353092,1.9459101490553128,7.0,,,,,,Unknown Name,-122.0682149,37.3216867,Very High Risk
-116.52666699999999,32.828056,1.9459101490553128,7.0,,,,,,76,-118.0993656,34.1031321,Very High Risk
-118.343701,34.058007,1.9459101490553128,7.0,,,,,,76,-118.0737443,34.1499369,Very High Risk
-118.90708899999998,34.18054,1.9459101490553128,7.0,,,,,,Unknown Name,-121.0162696,38.8872665,High Risk
-119.221251,34.159362,1.9459101490553128,7.0,,,,,,Shell,-117.083441,34.8518589,Very High Risk
-118.386954,34.674457000000004,2.079441541679836,8.0,,,,,,Chevron,-118.4219203,34.2455629,Very High Risk
-117.59810900000001,34.122232000000004,2.079441541679836,8.0,,,,,,Chevron,-119.025986,35.2672774,High Risk
-122.41662600000001,38.679328999999996,2.079441541679836,8.0,,,,,,76,-122.3663721,37.5844628,High Risk
-117.755031,34.689335,2.079441541679836,8.0,,,,,,Unknown Name,-118.099333,33.8325235,Very High Risk
-116.920278,34.088333,2.079441541679836,8.0,,,,,,#1 Gas,-122.273378,37.8730923,High Risk
-117.95931100000001,33.947844,2.079441541679836,8.0,,,,,,Shell,-122.0751723,37.3781204,Very High Risk
-117.670056,35.018887,2.19722457733622,9.0,,,,,,Hilltop,-121.7597078,36.8741542,Very High Risk
-120.72083300000001,35.199166999999996,2.19722457733622,9.0,,,,,,Valero,-121.9567864,36.9843969,Very High Risk
-120.95138899999999,40.14,2.19722457733622,9.0,,,,,,Chevron,-121.95650249999998,36.9825909,Very High Risk
-118.93311200000001,34.401069,2.19722457733622,9.0,,,,,,Unknown Name,-121.75382759999998,36.9071679,Very High Risk
-118.661948,34.192708,2.19722457733622,9.0,,,,,,Unknown Name,-121.753347,36.90667379999999,Very High Risk
-124.07194399999999,41.7925,2.19722457733622,9.0,,,,,,Quickstop,-121.7499138,36.9043403,Very High Risk
-118.356806,33.776376,2.19722457733622,9.0,,,,,,Shell,-117.1807121,34.0575158,Very High Risk
-117.80511299999999,35.640156,2.19722457733622,9.0,,,,,,Shell,-122.4518447,37.7815425,High Risk
-116.286294,32.663632,2.19722457733622,9.0,,,,,,Unknown Name,-121.7341586,38.5488231,High Risk
-122.565905,38.035712,2.302585092994046,10.0,,,,,,Shell,-122.0216947,36.9797568,Very High Risk
-118.384148,35.64363200000001,2.302585092994046,10.0,,,,,,Rod & Ros,-122.0110947,36.9812589,Very High Risk
-116.6875,34.827778,2.302585092994046,10.0,,,,,,76,-121.9651116,36.9808578,Very High Risk
-118.36339199999999,34.595496999999995,2.302585092994046,10.0,,,,,,Arco,-121.887701,36.9745011,Very High Risk
-119.694167,35.616389,2.302585092994046,10.0,,,,,,76,-122.0357725,36.9722889,Very High Risk
-116.61583300000001,32.852778,2.3978952727983707,11.0,,,,,,76 (Om's Market),-122.0322076,36.9760263,Very High Risk
-123.03861100000002,38.324444,2.3978952727983707,11.0,,,,,,Rotten Robbie,-122.0431888,36.9636595,Very High Risk
-118.12008200000001,33.781865,2.3978952727983707,11.0,,,,,,Valero,-122.045279,36.9622061,Very High Risk
-118.430213,34.47789,2.3978952727983707,11.0,,,,,,Chevron,-120.8422758,37.0566894,Very High Risk
-118.10253300000001,34.139229,2.3978952727983707,11.0,,,,,,Kwick Serve,-120.4775555,37.0829258,Very High Risk
-119.51388899999999,37.0375,2.3978952727983707,11.0,,,,,,Pilot,-120.1326253,37.01874779999999,Very High Risk
-116.673979,33.108888,2.4849066497880004,12.0,,,,,,Chevron,-119.8846331,36.8084557,High Risk
-117.90075900000001,33.602251,2.4849066497880004,12.0,,,,,,76,-119.8634415,36.8087031,High Risk
-121.88861100000001,37.594444,2.4849066497880004,12.0,,,,,,Chevron,-119.8621969,36.8079334,High Risk
-116.392222,34.266110999999995,2.4849066497880004,12.0,,,,,,Shell Gas Station,-120.07448329999998,36.9761583,Very High Risk
-117.23361100000001,34.238889,2.4849066497880004,12.0,,,,,,Chevron,-120.8399589,37.0571945,Very High Risk
-118.347168,33.760022,2.4849066497880004,12.0,,,,,,Unknown Name,-122.1445583,38.73624760000001,High Risk
-118.759551,34.174226000000004,2.4849066497880004,12.0,,,,,,Sav On Gasoline,-122.0234614,36.9843708,Very High Risk
-118.21058300000001,34.001902,2.5649493574615367,13.0,,,,,,Valero,-122.02314479999998,36.9835434,Very High Risk
-122.44998799999999,38.57722800000001,2.5649493574615367,13.0,,,,,,Valero,-122.0043858,36.98125020000001,Very High Risk
-122.38077,38.363302000000004,2.5649493574615367,13.0,,,,,,Costco Gasoline,-122.0359603,36.9847207,Very High Risk
-119.059692,36.144890000000004,2.5649493574615367,13.0,,,,,,76 Gas,-122.4984557,37.7792862,High Risk
-122.36711000000001,38.396425,2.5649493574615367,13.0,,,,,,APCO Gasoline,-122.0417144,36.96469260000001,Very High Risk
-122.51181499999998,37.540905,2.5649493574615367,13.0,,,,,,Gas & Shop,-122.0431356,36.9630144,Very High Risk
-121.148416,39.229085999999995,2.5649493574615367,13.0,,,,,,Valero,-122.7146201,38.331753000000006,High Risk
-122.588172,38.01005900000001,2.5649493574615367,13.0,,,,,,Unknown Name,-116.97258490000002,33.8029936,Very High Risk
-116.06583300000001,35.275833,2.6390573296152584,14.0,,,,,,Exxon,-117.0071117,33.7478896,Very High Risk
-119.394714,36.64647,2.6390573296152584,14.0,,,,,,Unknown Name,-116.977713,33.7477511,Very High Risk
-121.640556,38.015,2.6390573296152584,14.0,,,,,,Beacon,-121.9761895,37.2942537,Very High Risk
-119.00931200000001,38.016591,2.6390573296152584,14.0,,,,,,USA Gasoline,-121.9657264,37.2945483,Very High Risk
-122.77,38.496389,2.6390573296152584,14.0,,,,,,Unknown Name,-122.2897069,37.8396119,High Risk
-117.382778,35.765278,2.6390573296152584,14.0,,,,,,76,-122.0892764,37.6313191,High Risk
-120.829167,38.191666999999995,2.6390573296152584,14.0,,,,,,Unknown Name,-122.3084439,37.9115425,High Risk
-117.84888799999999,34.15532,2.6390573296152584,14.0,,,,,,Unknown Name,-122.3190269,37.9256737,High Risk
-120.18043999999999,39.329874,2.6390573296152584,14.0,,,,,,Unknown Name,-122.3193873,37.92624910000001,High Risk
-116.820278,34.905,2.6390573296152584,14.0,,,,,,Chevron,-121.80330829999998,37.2374172,Very High Risk
-118.61063700000001,34.31406,2.7080502011022096,15.0,,,,,,76,-121.8033942,37.2366382,Very High Risk
-122.56166699999999,37.974722,2.7080502011022096,15.0,,,,,,USA Gasoline,-121.8616305,36.6040599,High Risk
-118.03253600000001,34.526511,2.7080502011022096,15.0,,,,,,Unknown Name,-121.7501547,36.7602868,High Risk
-117.961701,34.733315000000005,2.7080502011022096,15.0,,,,,,Chevron,-121.73173590000002,38.5401828,High Risk
-118.168691,33.801783,2.7080502011022096,15.0,,,,,,Shell,-121.7380166,38.5408685,High Risk
-118.93448899999999,34.840174,2.7080502011022096,15.0,,,,,,Chevron,-122.458522,37.7809712,High Risk
-118.661203,34.163748999999996,2.7080502011022096,15.0,,,,,,Shell,-122.467663,37.7806252,High Risk
